117	1575	3	5.51
113	6315	3	13.32
7692	139	4	30.22
3049	107	4	6.67
101	16050	3	8.38
3749	14	17	40.9
146	1189	8	38.6
1702	103	6	3.95
118	1914	4	10.79
8579	104	3	8.75
112	2717	5	17.08
1045	175	3	11.12
5040	104	3	5.06
798	274	5	27.94
106	4394	3	4.79
477	874	6	44.96
4798	127	4	21.8
108	2533	4	5.98
766	157	3	7.35
609	368	4	21.31
1728	264	5	36.16
3230	14	17	33.63
2210	12	10	9.21
165	105	66	16.08
147	7718	3	22.03
5577	102	6	16.25
14943	12	6	32.14
102	15864	3	12.02
2214	104	8	13.37
16	1626	3	10.7
113	1361	4	6.68
4710	113	3	11.25
146	3005	8	55.3
106	17974	4	24.33
470	7789	4	47.39
4323	12	6	8.26
2150	154	3	13.32
116	524	5	3.87
4738	125	5	29.06
2571	12	7	4.76
101	10438	3	5.49
562	146	5	12.24
8996	104	5	20.89
323	280	5	18.83
804	116	5	6.81
107	2257	12	35.95
106	2628	12	35.87
709	1068	6	52.51
12041	103	3	11.4
507	101	159	449.27
506	2196	3	24.61
154	1483	4	17.01
5351	107	4	11.58
123	532	6	8.79
126	894	19	90.49
22270	111	3	25.88
18015	184	6	83.82
106	9082	3	9.79
874	9	26	111.62
159	569	4	10.31
160	202	5	4.71
101	4493	7	9.6
4505	102	6	12.97
2558	8	8	33.15
516	1399	15	158.92
1886	116	4	10.21
962	130	3	4.75
105	4092	3	4.15
186	17928	3	33.72
101	560	38	18.78
132	152	42	82.61
3221	107	3	3.89
655	461	4	24.03
5387	104	3	5.43
123	793	7	16.43
101	20925	3	10.98
3108	184	3	19.05
2631	470	3	25.35
7076	189	6	60.96
151	1197	5	20.83
3758	107	9	33.28
249	2881	3	21.54
125	1922	10	50.09
124	3269	3	11.38
1776	455	4	32.18
1470	162	3	11.85
127	2318	6	27.01
12	4026	7	10.5
605	173	4	11.97
124	16568	3	25.32
220	549	3	10.2
16519	12	3	10.84
2743	14	14	17.79
694	103	13	5.83
3110	20636	3	55.15
102	4919	4	6.41
518	292	3	11.76
184	261	3	4.01
623	16	3	5.27
2763	102	10	20
249	164	22	90.18
4101	873	8	103.89
14456	14	5	19.35
108	6291	3	8.85
33572	118	3	32.09
109	4183	3	6.26
142	327	14	41.3
107	222	37	24.09
109	1007	15	32.2
106	361	44	63.21
9177	12	5	14.87
3389	102	11	29.23
324	101	83	55.63
102	11438	5	22.01
5674	14	5	5.09
3393	14	8	6.22
274	552	15	106.81
210	1132	5	28.59
17178	14	3	8.55
101	12461	7	31.5
17076	1510	5	89.63
1130	448	3	19.56
118	321	11	12.7
115	712	7	11.66
143	351	4	4.3
238	2148	3	19.06
178	280	13	49.14
105	11731	4	18.3
101	9284	5	12.72
124	25833	3	29.12
12896	3620	5	92.98
1398	8030	3	41.03
106	717	106	496.85
106	3082	12	40.53
2	3546	6	21.55
8881	104	4	14.68
109	6912	5	22.16
1366	103	7	4.07
2391	12	10	10.61
9356	265	3	31.56
2037	1235	13	169.59
106	5992	3	6.86
5764	14	6	8.35
4743	12	5	6.38
21593	105	3	19.18
113	4337	6	29.52
16732	1436	4	67.94
5069	281	3	26.63
3951	14	10	14.36
101	9558	4	8.28
105	8963	5	21.51
113	6589	3	13.61
437	1575	3	21.38
102	12558	3	10.24
9695	14	3	4.17
116	4108	3	11.25
8675	12	3	5.31
206	1322	3	15.02
1189	124	6	17.98
2934	107	5	9.78
2997	796	3	29.48
2520	115	7	29.37
571	131	63	413.33
472	112	14	26.2
171	494	3	6.21
107	1732	14	38.47
2875	12	6	3.9
3898	14	10	13.91
6592	118	3	15.03
181	4324	3	20.96
106	9529	3	10.25
1931	879	5	50.34
2945	102	6	7.46
935	16	5	16.95
15221	15120	5	119.51
1870	106	9	15.61
107	14150	4	22.57
122	814	25	120.34
105	33850	3	23.64
183	118	113	421.41
127	6587	5	33.88
599	1927	3	24.72
104	933	13	12.69
188	216	5	8.98
6736	103	3	6.47
729	888	10	93.99
223	702	3	11.6
3192	2624	5	68.45
14765	102	3	12.02
222	1081	3	14.41
2681	224	3	20.2
6357	118	10	76.76
101	1645	11	4.06
21	16	4	10.25
133	3314	3	13.23
102	4350	6	12.31
105	4746	15	75.89
342	378	3	10.66
125	4131	7	43.09
119	2891	3	9.17
556	133	22	99.91
520	9	37	144.84
3944	107	6	17.82
6210	12	6	13.41
6249	192	3	25.28
214	309	37	258.98
18869	4953	4	82.52
125	329	12	21.24
122	1958	13	70.64
721	124	5	8.46
126	442	6	7.79
1033	118	5	9.74
430	173	6	18.23
122	7502	5	34.9
132	356	10	20.33
6419	1811	7	109.03
105	1963	12	27.2
102	3166	8	15.11
105	3818	10	34.47
288	103	36	17.88
1894	21117	3	51.58
10218	104	3	10.14
5689	12	7	16.02
1373	110	10	30.19
130	7512	3	18.66
134	4933	5	32.55
485	309	6	31.66
18259	102	3	13.21
101	4191	19	62.88
452	7123	3	32.63
29065	12	3	18.9
105	3633	5	9.98
102	4037	4	4.86
12	3105	15	35.25
13229	103	3	12.23
17575	114	5	46.27
1478	186	21	183.79
940	466	7	55.1
346	753	7	46.72
343	111	10	7.41
4207	14	12	23.25
8617	134	4	30.22
187	304	7	22.04
147	687	5	14.21
14843	14	3	7.44
616	192	4	15.05
2444	140	3	12.21
3294	115	10	55.98
109	3613	4	9.34
196	238	3	4.13
6942	103	4	11.25
108	1506	27	108.78
111	648	28	103.63
106	5465	3	6.19
2611	1075	3	30.66
4146	12	11	26.53
4978	102	5	10.31
2488	114	3	7.15
292	136	7	9.26
294	902	7	47.28
109	1999	9	22.78
8	291	17	20.65
171	986	7	34.86
103	10581	3	10.06
9541	179	7	77.95
5006	14	10	20.07
118	3841	8	45.84
271	738	3	13.29
101	14405	5	18.9
8459	409	3	33.5
4492	102	4	5.77
143	202	6	4.31
180	803	3	9.51
2148	102	6	4.26
778	124	11	35.39
5744	16284	3	58.42
111	5236	6	31.91
106	4306	3	4.65
4472	14	10	17.48
171	3338	5	35.17
108	2589	16	66.69
1118	105	8	5.61
106	882	20	34.68
3801	113	3	9.62
232	299	3	6.9
101	32441	3	17.49
107	575	31	65.29
4381	102	7	16.81
15348	14	3	7.44
168	521	18	99.61
507	183	3	7.45
10443	286	3	33.12
139	6543	6	48
15978	2543	5	92.47
117	974	9	25.64
808	165	8	37.13
101	12990	8	40.48
911	139	5	14.96
375	225	6	23.41
101	10350	11	64.14
562	199	3	9.44
2545	147	6	35.65
1618	105	8	9.93
2871	142	3	13.66
10125	14	3	4.17
12173	103	3	11.4
131	748	6	14.27
6491	101	4	4.77
101	6393	5	7.88
900	128	4	7.7
184	1623	3	14.73
214	798	7	39.51
2916	171	18	171.6
126	106	149	24.88
280	439	45	401.36
993	613	3	20.65
101	4718	7	10.37
4462	14705	5	99.81
357	324	12	72.16
132	6784	4	27.09
486	2533	3	25.34
132	2559	6	30.83
220	1138	3	14.55
101	2211	27	62.48
2137	107	4	3.95
195	150	7	7.37
4402	12	12	33.37
4404	880	3	33.12
8443	12	3	4.94
12	5554	6	11.9
9464	14	4	7.11
3104	104	4	4.82
386	162	4	7.57
16610	19377	5	130.85
223	215	50	339.63
257	116	19	28.97
121	17612	3	24.62
108	11379	3	13.83
4999	107	3	6.65
4937	12	4	3.91
1645	111	12	47.78
12775	101	4	11.51
122	2391	3	8.92
12	19267	3	12.34
3724	102	41	282.46
120	263	22	47.05
8614	12	3	4.94
124	1775	3	7.44
1267	124	3	5.63
221	121	13	12.27
106	29721	3	23.92
256	821	3	13.52
12	1498	14	11.51
103	266	34	12.12
104	656	102	431.21
668	146	5	13.8
129	421	19	62.54
163	464	9	33.8
632	105	124	587.14
104	4599	7	21.69
481	458	13	100.13
177	9997	3	27.55
101	10592	3	5.49
1487	110	4	6.12
1396	150	3	10.36
1458	191	4	21.99
237	199	4	7.48
2308	14	21	34.07
117	673	10	23.57
106	17628	3	15.72
414	1301	5	38.22
15150	14	4	12.8
3505	472	4	39.04
106	4891	5	13.77
672	164	4	12.01
139	630	4	7.75
1182	361	4	26.65
643	828	3	19.7
106	431	18	8.7
8	3585	13	78.48
110	3957	3	8.97
3327	104	7	16.1
172	1565	3	12.94
140	304	6	7.87
670	133	4	6.95
109	279	130	468.28
6998	9	3	14.35
137	6204	4	27.81
1589	312	9	77.81
18340	14	3	8.55
338	155	4	5.69
2372	151	4	20.58
9250	2093	11	206.33
5313	104	3	5.43
209	1526	6	40.25
206	353	13	65.79
9859	12	11	62.49
6663	108	4	14.89
101	9196	4	8.28
947	681	3	20.91
236	1217	6	39.24
1861	150	4	18.21
748	111	45	222.15
116	3307	3	9.74
118	1696	7	24.63
174	133	11	5.95
101	16197	4	15.91
101	11493	4	10.53
101	9630	3	4.56
433	286	9	50.41
4013	12	9	17.63
2992	14	13	17.22
199	170	5	5.47
736	108	11	10.74
1757	106	10	18.1
119	8395	3	17.26
8303	14	6	13.95
3544	142	7	47.8
573	124	4	4.15
7124	103	3	6.75
924	189	3	11.53
5075	14	6	6.43
107	1660	33	147.46
109	1413	22	78.97
2809	14	12	12.54
8725	102	9	46.1
565	118	5	4.86
529	130	6	10.44
12	10224	5	15.81
2002	106	11	24.52
105	15371	3	14.24
4030	14	7	6.25
104	861	64	242.1
103	500	61	141.75
103	2214	8	11.91
4963	398	4	41.26
12954	112	5	38.68
520	904	26	281.2
969	101	26	18.18
8288	12	5	13.27
111	13270	5	40.06
343	1785	3	20.42
171	12680	3	28.84
1136	118	4	7.03
155	215	11	23.85
757	105	17	19.11
2794	12	9	10.67
6144	14	8	16.95
15639	102	4	19.08
12573	101	4	11.51
933	110	9	18.39
2983	107	6	13.89
4006	109	4	10.25
127	126	209	662.67
4371	113	3	10.7
1271	1897	7	81.07
12561	105	4	19.35
103	4554	3	3.88
12	5280	5	7.55
1146	1052	3	25.07
12	408	99	171.89
102	1519	12	14.42
190	1803	4	23.37
101	2511	35	114.89
103	3626	4	5.32
105	3858	22	119.03
7344	111	3	14.33
2259	12	8	5.07
3284	14	15	26.52
2466	107	8	19.42
5623	14	5	5.09
864	374	15	131.35
101	4991	6	7.98
103	6106	4	9.74
10312	14	3	4.17
9288	12	3	5.73
1678	124	4	11.58
185	327	5	13.04
1332	7303	7	107.26
999	128	3	4.89
395	153	4	6.67
214	6943	3	27.26
25721	101	3	13.1
101	21979	3	13.1
106	12832	4	19.72
342	1352	8	65.79
126	665	6	12.17
187	233	11	37.01
8790	12	3	5.31
1270	108	6	5.8
254	106	153	456.1
159	2457	3	14.85
2013	13	5	38.9
7610	104	11	63.45
2051	257	3	19.4
10041	110	7	52.84
6590	102	3	5.17
103	799	22	29.33
102	2777	5	4.46
6594	14	8	17.75
365	283	8	39.8
108	14252	3	15.41
126	2107	18	118.07
722	2270	3	26.81
498	25561	3	45.42
126	3489	5	25.65
20441	102	3	14.74
104	892	52	176.87
105	768	12	7.98
188	109	131	318.09
101	1388	19	15.62
5328	105	3	5.75
3828	512	3	28.74
19406	12	4	20.28
575	3706	3	29.25
101	5850	6	10
580	184	18	114.04
546	147	4	8.28
1536	12	10	4.24
519	14	74	78.25
105	1198	79	420.94
193	414	7	27.93
128	1164	4	9.71
159	259	36	182.65
130	7627	3	18.66
393	211	3	7.84
1326	115	54	389.35
346	833	4	23.1
123	339	9	11.44
119	1820	4	10.42
718	479	3	16.96
3073	103	6	9.92
1035	14	21	7.46
13404	12	3	8.75
1451	132	3	7.81
5322	128	3	15.62
1714	104	12	22.91
8583	103	3	8.13
123	982	3	4.04
864	397	7	51.49
101	6941	7	17.14
104	7500	7	31.65
3449	112	3	8.94
5052	103	4	8.01
6078	105	4	11.01
8118	12	3	4.59
101	248	71	12.42
663	14	64	80.67
12	2353	17	32.75
102	3275	5	5.83
12	11284	3	7.29
102	12208	7	40.4
11585	14	3	5.19
1008	104	13	14.52
299	586	12	84.32
145	705	3	5.72
146	1084	15	88.75
116	990	15	56.42
207	257	9	33.06
108	370	141	613.27
141	708	3	4.95
1249	129	3	6.21
2	3663	3	7.07
1282	1341	5	50.82
706	104	13	7.6
233	158	95	635.39
385	586	5	29.15
106	4918	3	5.43
2366	7266	13	240.16
13421	14	3	6.55
274	510	7	37.75
5249	9	3	12.19
1585	5539	3	38.64
144	987	6	22.41
3782	103	5	8.91
204	417	3	7.91
1735	14	16	10.86
710	12	82	205.39
1008	980	3	23.63
436	2118	3	23.17
374	115	8	6.7
105	10133	7	39.06
744	4184	3	31.61
7425	3287	4	64.02
19706	1733	4	72.12
191	15398	4	47.32
112	533	9	12.54
105	32360	3	23.64
2899	500	3	26.44
8973	106	4	15.52
21416	188	4	56.28
1493	102	29	79.96
12072	14	5	15.62
2650	241	3	20.7
1121	177	3	11.63
107	3329	9	30.32
108	3701	4	9.09
118	5710	3	13.95
1521	14	17	10.01
174	107	321	1071.06
208	840	7	40
6404	12	5	9.84
102	3481	7	13.12
5748	105	3	6.38
500	11855	3	37.71
103	1375	8	5.99
995	402	3	17.88
1191	9508	3	41.41
1884	12	12	11.16
124	916	5	10.7
125	515	91	618.52
122	1643	20	119.66
120	1380	3	5.39
152	2800	4	22.39
5768	101	21	104.69
11453	12	4	12.26
107	8993	4	17.09
1476	599	6	54.68
106	10977	3	11.33
525	212	3	9.6
101	21704	3	13.1
126	947	5	11.61
121	1335	4	9.09
124	163	70	190.17
17	123	26	42.44
182	1417	4	20.1
185	734	4	15.25
849	14	33	20.63
1875	12	22	42.59
750	147	8	30.94
5272	15116	3	56.42
2111	454	3	23.44
101	6356	4	4.47
359	1771	3	20.7
259	1789	3	18.71
101	2922	43	191.49
10699	14	9	39.26
821	102	20	18.83
160	120	76	190.63
131	782	3	3.89
102	2131	7	6.32
4061	112	15	102.29
13675	4586	4	75.59
103	6946	3	6.75
320	14	129	135.9
319	485	8	47.12
103	221	58	38.71
101	1146	47	95.87
3460	106	10	32.92
123	5363	3	14.69
101	21179	4	18.43
126	1536	3	7.03
119	711	5	6.48
5870	121	5	30.44
6280	14	5	6.13
312	109	15	4.75
281	1635	18	178.9
781	339	3	15.06
6260	102	3	4.92
728	239	3	12.27
127	349	6	5.41
12781	163	5	53.83
30475	5783	3	66.74
101	1968	11	6.25
115	1561	3	5
211	430	3	8.31
118	1957	3	6.67
774	2449	7	77.31
1455	6738	3	39.81
1324	14	17	7.08
6734	12	4	6.58
101	11720	3	6.05
3087	112	3	8.15
141	1538	3	9.38
106	1556	6	4.95
2043	114	5	14.54
101	25027	3	13.1
21589	22833	3	75.82
384	1307	7	57.05
106	5492	5	15.2
381	12	50	27.16
109	3636	6	18.63
1281	564	3	21.87
327	107	37	47.94
328	2207	3	21.54
170	669	3	7.86
8	998	17	61.1
111	627	30	113.69
11941	14	4	9.3
104	8532	3	8.75
19294	102	4	23.52
437	3497	6	62.52
2035	120	4	12.04
2726	116	4	13.35
116	3919	3	10.94
101	8721	4	7.68
911	12	26	24.28
101	10325	4	8.94
205	589	6	28.16
209	2074	3	17.83
179	115	86	248.96
101	15326	3	8.38
177	865	9	49.06
101	12961	3	6.7
474	1300	8	71.36
106	5158	6	19.57
1913	102	17	37.28
2929	101	10	10.88
891	104	9	4.07
106	2519	23	98.88
2	4102	4	12.53
326	693	3	14.19
142	2234	3	11.9
9081	112	3	16.18
12688	2	4	24.98
108	137	248	436.12
126	9089	3	19.59
167	6537	4	33.15
177	209	4	4.32
4740	106	9	35.24
1254	245	3	15.94
101	12648	5	17.23
302	683	8	52.09
8390	110	3	14.76
101	11194	3	6.05
1691	128	3	7.77
103	1019	9	4.47
105	282	25	7.07
102	640	33	44.57
4274	102	4	5.38
257	192	4	7.89
321	521	4	18.72
1237	106	16	32.12
1444	101	21	21.64
2461	102	25	90.13
15203	102	3	12.02
4302	14	6	4.73
305	32782	3	46.54
6346	103	3	5.94
3043	785	3	29.52
111	11310	3	18.23
876	1788	3	26.6
8835	102	4	12.3
2473	14	13	12.33
2088	116	11	51.87
557	299	3	12.57
521	319	7	40.45
4583	102	4	5.97
125	3585	5	25.39
120	2407	6	24.98
121	676	11	30.65
5385	232	3	25.69
126	1606	3	7.32
5592	12	5	8.23
4571	14	6	5.24
3518	107	3	4.39
1985	1219	67	1181.21
2076	112	11	47.87
161	616	12	58.06
191	2702	3	18.82
259	103	31	7.63
2292	14	38	109.64
10253	104	7	38.18
102	7745	4	10.67
4025	2	3	7.62
20976	101	3	10.98
103	5632	4	9.1
131	828	4	7.47
160	164	26	69.17
195	902	5	24.86
105	3404	24	124.91
1305	332	6	45.14
11784	105	3	11.7
2178	12243	4	66.77
525	133	23	103.28
107	8919	3	10.94
456	292	6	29.87
6111	12	4	5.61
2825	14	11	10.3
126	853	6	14.73
149	823	12	59.61
14688	14	3	7.44
123	834	7	17.24
125	588	10	26.17
3213	113	3	8.49
17849	102	6	42.7
459	383	4	19.19
394	334	3	10.99
2980	102	31	146.69
158	133	25	32.97
317	2321	3	21.68
103	1449	9	8.9
926	103	13	10.5
2976	14	9	6.51
3997	12	5	4.6
12883	130	3	22.99
8768	12	3	5.31
117	205	228	1338.08
115	958	8	19.54
143	126	86	213.45
1071	4233	3	34.19
180	788	4	14.71
945	106	9	5.85
15565	7307	4	82.16
8	1688	6	16.06
1760	103	6	4.18
3803	14	12	20.17
1943	111	39	272.34
917	110	7	11.17
6128	14	8	16.2
141	6559	6	48.21
22986	14	4	21.97
106	4417	4	8.39
477	913	3	18.57
106	6806	7	30.41
265	1216	3	16.49
109	2976	4	7.59
2880	179	3	17.69
3023	12	6	4.33
1999	103	6	5.29
102	9470	4	12.94
11473	13175	8	200.49
5797	14	5	5.42
333	1548	3	19.5
130	16199	5	51.95
103	10829	3	10.06
3529	102	5	6.5
6632	106	9	43.54
8806	12	3	5.31
113	439	20	46.7
145	1760	3	10.99
2726	168	6	41.38
383	1481	3	20.06
125	10166	3	20.32
981	157	6	25.55
125	15749	3	24.22
172	348	15	64.09
677	167	6	23.32
137	277	24	82.83
11501	5260	9	193.81
797	704	4	28.8
266	110	12	5.79
139	3248	4	21.04
141	1604	6	27.27
107	1127	11	16.98
8	274	29	56.85
6333	106	3	7.11
119	13033	3	20.76
330	529	5	26.22
5619	102	5	11.72
136	4889	3	16.72
759	25094	3	47.89
775	656	4	28.16
6337	110	5	26
113	637	17	47.63
173	324	8	23.77
19191	103	3	15.94
13412	1645	3	46.93
1602	1504	3	29.46
1057	111	5	7.68
22862	12	4	25.2
102	8197	4	11.17
101	2399	13	14.66
16484	12	3	10.84
101	286	141	176.51
3671	12	15	42.1
105	2002	47	251.96
104	1862	31	123.79
8625	102	3	7.03
159	981	3	9.15
106	8601	4	14.91
107	8461	10	64.9
369	130	5	4.15
4994	102	15	67.41
10696	103	3	10.06
126	420	10	20.39
120	1208	4	8.19
119	3186	3	9.8
2317	120	3	8.27
125	2396	4	14.71
1231	374	3	18.78
22847	12	4	25.2
217	3889	3	22.62
4942	2826	3	41.7
3427	4369	4	58.98
9435	104	3	9.63
105	21145	3	16.99
3139	14	8	5.12
101	2758	8	5.32
191	1160	39	382.1
106	32236	3	23.92
453	6768	3	32.31
161	1573	5	25.23
159	340	10	31.54
2111	101	18	25.39
3135	102	8	14.83
356	164	3	3.9
417	735	3	16.11
5394	12	7	15.47
1142	110	6	10.51
28008	7301	3	68.6
360	225	4	12.18
1953	121	4	11.87
101	16587	4	15.91
1170	106	45	178.9
3212	2	3	6.14
184	521	8	35.77
121	977	4	6.69
757	868	4	30.26
183	2626	22	222.55
121	4401	3	12.87
940	1325	7	70.91
462	434	4	20.39
105	24147	3	19.18
1578	110	4	6.57
3143	1039	6	72.33
4516	147	9	74.89
2160	14	22	34.4
1134	105	15	24.98
154	2173	3	13.39
104	5099	9	35.4
4476	102	24	132.68
1566	106	6	5.02
827	546	4	27.33
2132	102	12	21.18
127	202	9	5.2
5430	2	5	21.51
566	745	3	18.29
3626	14	9	9.81
1587	103	7	5.41
486	16112	3	41.4
4495	107	3	5.96
8967	104	5	20.89
147	191	8	8.67
5441	14	6	7.51
101	16308	3	9.51
116	1402	3	4.62
3299	283	8	78.94
101	14086	5	18.9
478	1724	10	100.25
106	3507	7	18.34
7258	619	4	49.32
107	3391	5	11.34
108	3787	8	29.38
15315	12	3	9.69
111	106	462	321.21
168	1486	3	12.5
2688	257	3	21.31
106	3692	4	6.9
10137	102	9	50.74
142	1675	3	10.13
165	1260	3	11.15
11402	6452	3	55.38
168	1623	10	67.93
16043	102	6	37.02
5460	14	10	22.39
148	101	486	522.42
2181	104	9	16.67
116	1712	5	13.96
10141	14	6	17.11
5728	134	3	17.7
105	12995	3	12.42
878	172	3	9.4
101	9894	5	13.63
529	175	5	16.69
101	12253	5	17.23
9633	102	3	7.88
116	266	9	5.01
114	1498	3	4.4
1458	9	17	77.51
101	8438	7	20.98
531	989	19	197.56
803	222	3	12.29
261	958	3	14.78
111	1495	7	19.14
10649	105	3	11.06
1213	5752	4	52.5
6102	2278	4	58.2
1050	105	15	22.83
4113	14	11	18.82
17961	12	3	10.84
14678	1023	3	44.88
1279	9	11	37.48
1629	111	6	15.78
5946	14	5	5.76
139	386	10	26.04
105	9399	3	9.99
4141	102	10	29.55
435	3304	4	37.64
147	1765	4	17.19
118	298	14	19.93
12546	14	3	5.81
113	160	107	266.28
115	2131	3	6.63
109	16612	4	27.37
176	120	189	910.9
837	102	19	17.1
270	367	11	60.83
10715	14	3	4.64
8675	103	3	8.54
1495	115	5	12.36
260	6131	3	27.68
8209	12	3	4.59
122	8729	4	27.65
1663	1098	3	27.76
109	1474	10	21.51
106	2126	8	14.14
110	163	55	65.73
170	217	4	3.88
3225	215	5	40.59
106	1240	42	165.59
198	503	9	44.94
111	134	44	11.45
110	916	11	26.08
107	1380	14	32.48
571	944	3	19.92
4	697	10	78.38
880	14	34	24.31
117	452	6	5.2
1641	132	4	13.45
300	8	15	16.64
101	9290	5	12.72
103	11997	3	10.69
261	156	4	4.08
109	320	18	9.4
413	4086	3	27.61
7731	107	3	9.73
1366	12	25	40.08
349	14	78	38.08
3416	105	4	5.85
1498	435	3	21.02
14056	12	3	8.75
12243	12	3	7.96
214	13171	3	33.23
2717	124	6	28.42
108	615	83	368.32
1396	195	17	143.45
1422	107	20	61.29
944	1820	3	27.11
496	300	7	39.11
500	1845	5	43.99
534	397	3	14.16
25561	267	3	41.11
105	15791	3	14.24
3393	105	4	5.85
1289	182	4	19.32
393	104	24	14.05
1409	102	9	6.06
104	3259	8	19.81
101	2731	17	32.38
128	1179	3	5.85
116	14856	3	22.21
101	1001	106	380.91
397	12	58	47.99
122	6144	4	23.6
555	1148	10	94.87
123	229	47	157.59
1140	231	3	15
131	18040	3	26.41
1231	397	8	67.31
346	755	8	55.56
101	33289	3	17.49
7982	17044	3	61.06
1168	224	4	22.07
851	381	4	24.22
2353	101	10	7
1328	102	24	51.55
307	104	27	10.69
430	179	19	104.01
7742	102	3	6.32
1033	113	6	11.08
12	2306	18	36.18
288	12	77	53.37
637	945	14	140.21
101	328	194	412.21
3188	4178	9	146.1
130	6154	4	25.14
101	5057	6	7.98
4666	105	7	22.52
7738	14	5	8.45
132	7084	3	18.77
287	683	8	50.95
790	104	21	29.7
101	4130	7	8.26
2840	101	13	19.09
26569	12	3	18.9
104	142	257	324.42
5179	101	5	5.44
1889	8	3	4.99
122	510	48	250.53
1234	123	3	5.3
121	137	189	634.25
9768	16	6	58.74
818	12	81	226.47
1842	14	16	11.97
101	22982	3	13.1
1096	352	7	53.17
249	4928	3	25.51
1929	102	14	25.96
2633	138	3	12.64
5386	124	3	14.95
111	14949	3	20.85
12022	21241	3	65.87
12740	12	3	7.96
481	125	11	26.38
1917	14	13	7.1
3968	103	4	5.95
392	1996	4	31.84
6736	12	5	10.32
258	240	3	6.14
7760	14	5	8.45
101	3321	16	35.75
450	4583	3	29.28
220	341	8	33.52
188	214	8	20.74
101	1467	21	22.18
695	281	3	13.25
301	300	8	37.9
6521	9068	4	73.59
1159	796	4	33.2
118	768	17	60.66
2249	111	3	5.95
10021	101	4	8.94
5197	9	7	40.48
912	597	3	19.92
159	9026	3	24.83
101	8704	3	4.17
5796	4471	8	143.39
5915	988	4	50.58
183	16088	3	31.98
142	559	26	139.9
141	2540	3	12.51
168	2166	6	38.02
107	2251	11	31.08
1824	113	12	50.91
6666	19663	3	61.18
12041	12	4	13.27
2931	9	21	141.51
108	6744	12	76.73
988	409	3	17.93
4534	103	5	10.87
109	558	30	69.15
110	1364	7	16.42
2210	103	9	15.18
101	11085	4	9.68
1516	2	6	10.75
118	2160	4	11.75
844	120	4	5.58
101	12697	3	6.7
972	27046	3	54.01
237	724	3	12.16
3206	7	3	15.35
683	287	3	13.3
11133	14	4	9.3
115	923	4	4.92
205	851	4	18.47
5068	103	3	4.51
1702	12	11	7.36
147	470	12	44.77
679	14	49	42.12
2728	103	5	5.79
443	166	8	28.13
414	134	7	13
13388	12	4	14.46
106	1541	9	12.73
111	367	107	554.04
11639	12	3	7.29
135	338	19	62.85
135	2444	3	11.6
1124	341	3	17.57
6876	14	7	15.02
1463	137	4	14.05
572	248	4	17.27
6038	110	7	41.03
4084	105	3	4.02
274	1643	4	26.95
101	13602	7	34.9
331	217	4	11.3
3169	1947	3	35.7
13883	12	3	8.75
3777	106	3	3.88
1039	102	84	364.74
104	8642	4	14.68
101	10128	6	19.02
101	1193	35	54.33
12	1580	12	8.22
103	331	47	50.67
159	1898	4	19.81
164	262	6	11.39
1180	658	3	22.28
163	384	10	35.32
12402	104	3	12.05
346	1458	4	28.05
2189	251	3	19.61
153	614	4	9.93
183	381	3	5.66
722	104	14	9.73
111	10490	3	17.57
13437	14	4	11.41
557	346	6	34.91
459	1238	4	29.29
2024	14	11	4.59
425	137	10	27.45
105	24400	4	31.52
120	2707	5	20.51
251	127	11	13.48
101	17191	3	9.51
153	462	31	181.06
7948	14	7	17.7
6923	12	5	10.82
119	599	15	43.68
101	7629	12	49.93
3130	7	3	15.12
3038	101	9	8.83
103	4198	4	6.49
2012	102	42	181.06
699	1307	3	23.17
103	990	14	14.31
13834	14	3	6.55
127	459	11	26.26
131	1943	3	8.94
127	2320	9	47.96
221	914	7	42.35
16	12484	5	50.44
1440	330	3	18.89
105	5710	5	15.17
101	566	106	232.78
102	1356	15	20.42
12	176	251	300.27
4340	105	3	4.42
132	154	40	76.99
823	115	4	4.15
732	127	11	35.86
101	2149	11	7.58
758	171	3	8.45
4545	106	4	8.61
938	142	4	11.05
152	885	6	23.47
203	14570	3	33.88
185	472	10	47.35
5415	16	8	68.44
124	931	6	14.93
19104	14	3	10.01
245	223	6	17.74
151	2159	4	19.64
985	9226	4	56.16
151	556	3	5.34
213	12	63	7.45
121	1256	6	17.32
5542	103	4	8.81
7583	14	4	5.14
901	835	4	31.42
985	12395	6	96.92
103	1622	13	23.09
193	104	258	783.32
132	921	4	8.9
9038	105	7	36.03
317	636	6	35.32
315	407	7	36.63
316	270	8	36.63
359	5577	6	67.52
12	4359	5	5.64
7579	102	10	48.55
514	2	57	220.94
1746	104	8	10
11623	12	3	7.29
106	9375	8	46.66
1929	276	4	28.23
9505	110	3	15.7
18568	12	5	31.49
486	7841	3	34.28
103	470	56	112.91
1506	1764	5	55.26
103	4915	3	4.34
7065	14	5	7.41
104	4295	3	4.12
480	685	3	16.79
103	4588	3	4.03
101	5518	9	20.83
102	6696	8	30.71
101	7488	12	47.72
286	954	50	549.93
133	3180	4	19.45
129	2685	4	16.51
103	606	16	8.45
431	1249	39	471.62
18935	12	5	31.49
126	7622	3	18.31
279	4501	4	36.81
9469	917	4	55.53
2025	12	18	31.1
6924	14	8	19.53
1203	1990	4	41.54
120	1349	4	8.99
15398	103	4	20.68
753	134	3	4.48
126	2154	4	14.08
4539	1280	3	35.81
2523	103	5	4.97
487	14	82	92.11
109	28558	3	26.22
101	5148	5	5.44
104	4096	3	3.86
